CODIGO_CLIENTE,MATRICULA,DATA_VENDA,NUMERO_NOTA
5648641702,00237,2015-11-30,24915
94387575700,00236,2015-11-30,24916
5576228758,00237,2015-11-30,24917
2600586709,00236,2015-11-30,24918
19290992743,00236,2015-11-30,24919
94387575700,00237,2015-11-30,24920
5576228758,00237,2015-11-30,24921
8719655770,00236,2015-11-30,24922
50534475787,00236,2015-11-30,24923
8502682733,00235,2015-11-30,24924
2600586709,00235,2015-12-01,24925
50534475787,00236,2015-12-01,24926
9283760794,00235,2015-12-01,24927
5648641702,00237,2015-12-01,24928
19290992743,00235,2015-12-01,24929
5840119709,00237,2015-12-01,24930
3623344710,00237,2015-12-01,24931
5840119709,00236,2015-12-01,24932
50534475787,00236,2015-12-01,24933
9283760794,00237,2015-12-01,24934
5648641702,00237,2015-12-01,24935
1471156710,00235,2015-12-01,24936
5648641702,00235,2015-12-01,24937
1471156710,00237,2015-12-01,24938
5648641702,00237,2015-12-01,24939
94387575700,00236,2015-12-01,24940
3623344710,00237,2015-12-01,24941
2600586709,00237,2015-12-01,24942
8719655770,00237,2015-12-01,24943
9283760794,00237,2015-12-01,24944
1471156710,00236,2015-12-01,24945
19290992743,00235,2015-12-01,24946
492472718,00235,2015-12-01,24947
19290992743,00236,2015-12-01,24948
94387575700,00236,2015-12-01,24949
7771579779,00235,2015-12-01,24950
3623344710,00235,2015-12-01,24951
492472718,00237,2015-12-01,24952
1471156710,00236,2015-12-01,24953
50534475787,00237,2015-12-01,24954
5648641702,00235,2015-12-01,24955
8502682733,00235,2015-12-01,24956
19290992743,00235,2015-12-01,24957
7771579779,00235,2015-12-01,24958
19290992743,00235,2015-12-01,24959
5576228758,00236,2015-12-01,24960
492472718,00237,2015-12-01,24961
50534475787,00236,2015-12-01,24962
2600586709,00237,2015-12-01,24963
7771579779,00235,2015-12-01,24964
2600586709,00235,2015-12-01,24965
7771579779,00235,2015-12-01,24966
7771579779,00237,2015-12-01,24967
50534475787,00235,2015-12-01,24968
50534475787,00236,2015-12-01,24969
9283760794,00237,2015-12-01,24970
3623344710,00237,2015-12-01,24971
19290992743,00235,2015-12-01,24972
3623344710,00236,2015-12-01,24973
1471156710,00237,2015-12-01,24974
2600586709,00235,2015-12-01,24975
492472718,00236,2015-12-01,24976
1471156710,00237,2015-12-01,24977
8719655770,00235,2015-12-01,24978
5648641702,00235,2015-12-01,24979
5576228758,00237,2015-12-01,24980
5576228758,00236,2015-12-01,24981
5576228758,00236,2015-12-01,24982
50534475787,00235,2015-12-01,24983
9283760794,00235,2015-12-01,24984
3623344710,00237,2015-12-01,24985
1471156710,00235,2015-12-01,24986
9283760794,00235,2015-12-01,24987
8502682733,00236,2015-12-01,24988
3623344710,00237,2015-12-02,24989
1471156710,00237,2015-12-02,24990
5648641702,00236,2015-12-02,24991
50534475787,00236,2015-12-02,24992
50534475787,00236,2015-12-02,24993
1471156710,00236,2015-12-02,24994
5840119709,00237,2015-12-02,24995
8502682733,00235,2015-12-02,24996
19290992743,00237,2015-12-02,24997
8502682733,00237,2015-12-02,24998
50534475787,00235,2015-12-02,24999
9283760794,00237,2015-12-02,25000
94387575700,00235,2015-12-02,25001
1471156710,00237,2015-12-02,25002
2600586709,00237,2015-12-02,25003
492472718,00237,2015-12-02,25004
492472718,00236,2015-12-02,25005
7771579779,00237,2015-12-02,25006
3623344710,00235,2015-12-02,25007
2600586709,00236,2015-12-02,25008
8719655770,00236,2015-12-02,25009
5648641702,00235,2015-12-02,25010
9283760794,00236,2015-12-02,25011
5648641702,00235,2015-12-02,25012
94387575700,00236,2015-12-02,25013
7771579779,00235,2015-12-02,25014
1471156710,00237,2015-12-02,25015
9283760794,00235,2015-12-02,25016
5840119709,00237,2015-12-02,25017
5648641702,00236,2015-12-02,25018
94387575700,00235,2015-12-02,25019
8719655770,00237,2015-12-02,25020
9283760794,00236,2015-12-02,25021
492472718,00235,2015-12-02,25022
7771579779,00235,2015-12-02,25023
19290992743,00235,2015-12-02,25024
8502682733,00235,2015-12-02,25025
5648641702,00236,2015-12-02,25026
5840119709,00237,2015-12-02,25027
50534475787,00236,2015-12-02,25028
3623344710,00235,2015-12-02,25029
2600586709,00237,2015-12-02,25030
1471156710,00236,2015-12-02,25031
5576228758,00235,2015-12-02,25032
5840119709,00236,2015-12-02,25033
5648641702,00235,2015-12-02,25034
50534475787,00235,2015-12-02,25035
9283760794,00235,2015-12-02,25036
8502682733,00236,2015-12-02,25037
2600586709,00236,2015-12-02,25038
5840119709,00237,2015-12-02,25039
492472718,00237,2015-12-02,25040
492472718,00236,2015-12-02,25041
9283760794,00235,2015-12-02,25042
7771579779,00235,2015-12-02,25043
3623344710,00235,2015-12-02,25044
492472718,00237,2015-12-02,25045
8502682733,00237,2015-12-02,25046
5576228758,00237,2015-12-02,25047
5840119709,00235,2015-12-02,25048
7771579779,00235,2015-12-03,25049
5576228758,00237,2015-12-03,25050
5840119709,00235,2015-12-03,25051
7771579779,00235,2015-12-03,25052
8719655770,00236,2015-12-03,25053
5648641702,00235,2015-12-03,25054
50534475787,00235,2015-12-03,25055
492472718,00236,2015-12-03,25056
7771579779,00235,2015-12-03,25057
8502682733,00235,2015-12-03,25058
8719655770,00236,2015-12-03,25059
50534475787,00237,2015-12-03,25060
9283760794,00237,2015-12-03,25061
19290992743,00237,2015-12-03,25062
8502682733,00237,2015-12-03,25063
8719655770,00235,2015-12-03,25064
5840119709,00235,2015-12-03,25065
1471156710,00236,2015-12-03,25066
94387575700,00235,2015-12-03,25067
492472718,00235,2015-12-03,25068
3623344710,00237,2015-12-03,25069
3623344710,00237,2015-12-03,25070
9283760794,00235,2015-12-03,25071
1471156710,00237,2015-12-03,25072
8719655770,00235,2015-12-03,25073
492472718,00236,2015-12-03,25074
50534475787,00236,2015-12-03,25075
94387575700,00237,2015-12-03,25076
5840119709,00237,2015-12-03,25077
8502682733,00235,2015-12-03,25078
2600586709,00236,2015-12-03,25079
492472718,00237,2015-12-03,25080
5576228758,00235,2015-12-03,25081
2600586709,00236,2015-12-03,25082
8502682733,00235,2015-12-03,25083
8719655770,00237,2015-12-03,25084
9283760794,00237,2015-12-03,25085
9283760794,00237,2015-12-03,25086
492472718,00235,2015-12-03,25087
5648641702,00237,2015-12-03,25088
2600586709,00235,2015-12-03,25089
8502682733,00235,2015-12-03,25090
1471156710,00237,2015-12-03,25091
5648641702,00237,2015-12-03,25092
1471156710,00235,2015-12-03,25093
492472718,00235,2015-12-03,25094
8719655770,00236,2015-12-03,25095
492472718,00235,2015-12-03,25096
7771579779,00237,2015-12-03,25097
2600586709,00237,2015-12-03,25098
7771579779,00237,2015-12-03,25099
1471156710,00235,2015-12-03,25100
19290992743,00237,2015-12-03,25101
5648641702,00237,2015-12-03,25102
94387575700,00235,2015-12-03,25103
8719655770,00236,2015-12-03,25104
19290992743,00235,2015-12-03,25105
94387575700,00236,2015-12-03,25106
8719655770,00236,2015-12-03,25107
2600586709,00236,2015-12-03,25108
2600586709,00236,2015-12-03,25109
5576228758,00235,2015-12-03,25110
5648641702,00237,2015-12-03,25111
2600586709,00237,2015-12-03,25112
492472718,00237,2015-12-03,25113
1471156710,00235,2015-12-03,25114
5576228758,00236,2015-12-03,25115
9283760794,00236,2015-12-03,25116
492472718,00235,2015-12-03,25117
8502682733,00235,2015-12-03,25118
19290992743,00236,2015-12-03,25119
492472718,00237,2015-12-03,25120
5648641702,00237,2015-12-03,25121
2600586709,00237,2015-12-03,25122
50534475787,00235,2015-12-03,25123
9283760794,00236,2015-12-03,25124
19290992743,00237,2015-12-03,25125
19290992743,00237,2015-12-03,25126
94387575700,00236,2015-12-03,25127
19290992743,00235,2015-12-03,25128
5576228758,00236,2015-12-03,25129
492472718,00237,2015-12-03,25130
7771579779,00236,2015-12-03,25131
94387575700,00235,2015-12-04,25132
9283760794,00237,2015-12-04,25133
19290992743,00237,2015-12-04,25134
2600586709,00237,2015-12-04,25135
8502682733,00235,2015-12-04,25136
9283760794,00236,2015-12-04,25137
492472718,00236,2015-12-04,25138
7771579779,00237,2015-12-04,25139
3623344710,00235,2015-12-04,25140
94387575700,00237,2015-12-04,25141
50534475787,00236,2015-12-04,25142
3623344710,00235,2015-12-04,25143
1471156710,00235,2015-12-04,25144
5648641702,00236,2015-12-04,25145
2600586709,00237,2015-12-04,25146
3623344710,00237,2015-12-04,25147
1471156710,00236,2015-12-04,25148
5648641702,00235,2015-12-04,25149
492472718,00236,2015-12-04,25150
5576228758,00237,2015-12-04,25151
94387575700,00237,2015-12-04,25152
492472718,00235,2015-12-04,25153
8502682733,00237,2015-12-04,25154
5840119709,00236,2015-12-04,25155
19290992743,00235,2015-12-04,25156
5576228758,00236,2015-12-04,25157
9283760794,00235,2015-12-04,25158
3623344710,00237,2015-12-04,25159
9283760794,00237,2015-12-04,25160
2600586709,00236,2015-12-04,25161
3623344710,00237,2015-12-04,25162
7771579779,00236,2015-12-04,25163
1471156710,00237,2015-12-04,25164
5576228758,00236,2015-12-04,25165
3623344710,00236,2015-12-04,25166
1471156710,00235,2015-12-04,25167
5840119709,00235,2015-12-04,25168
1471156710,00237,2015-12-04,25169
8502682733,00235,2015-12-04,25170
492472718,00237,2015-12-04,25171
5840119709,00236,2015-12-04,25172
2600586709,00235,2015-12-04,25173
9283760794,00237,2015-12-04,25174
19290992743,00236,2015-12-04,25175
7771579779,00237,2015-12-04,25176
2600586709,00235,2015-12-04,25177
5840119709,00237,2015-12-04,25178
492472718,00236,2015-12-04,25179
8502682733,00237,2015-12-04,25180
8502682733,00237,2015-12-04,25181
3623344710,00235,2015-12-04,25182
8719655770,00237,2015-12-04,25183
9283760794,00236,2015-12-04,25184
2600586709,00235,2015-12-04,25185
5648641702,00235,2015-12-04,25186
8502682733,00236,2015-12-04,25187
3623344710,00235,2015-12-04,25188
1471156710,00237,2015-12-04,25189
94387575700,00237,2015-12-04,25190
8719655770,00235,2015-12-04,25191
94387575700,00235,2015-12-04,25192
50534475787,00236,2015-12-05,25193
1471156710,00235,2015-12-05,25194
5576228758,00236,2015-12-05,25195
9283760794,00237,2015-12-05,25196
94387575700,00236,2015-12-05,25197
1471156710,00237,2015-12-05,25198
19290992743,00236,2015-12-05,25199
5576228758,00235,2015-12-05,25200
94387575700,00237,2015-12-05,25201
8719655770,00237,2015-12-05,25202
8502682733,00236,2015-12-05,25203
94387575700,00236,2015-12-05,25204
9283760794,00237,2015-12-05,25205
5576228758,00235,2015-12-05,25206
5840119709,00235,2015-12-05,25207
8719655770,00235,2015-12-05,25208
9283760794,00236,2015-12-05,25209
2600586709,00235,2015-12-05,25210
19290992743,00236,2015-12-05,25211
2600586709,00237,2015-12-05,25212
5840119709,00237,2015-12-05,25213
50534475787,00237,2015-12-05,25214
3623344710,00235,2015-12-05,25215
9283760794,00236,2015-12-05,25216
5840119709,00235,2015-12-05,25217
1471156710,00235,2015-12-05,25218
5576228758,00237,2015-12-05,25219
50534475787,00235,2015-12-05,25220
5648641702,00235,2015-12-05,25221
5840119709,00236,2015-12-05,25222
9283760794,00236,2015-12-05,25223
492472718,00236,2015-12-05,25224
8719655770,00237,2015-12-05,25225
3623344710,00237,2015-12-05,25226
19290992743,00235,2015-12-05,25227
5840119709,00236,2015-12-05,25228
492472718,00235,2015-12-05,25229
3623344710,00235,2015-12-05,25230
8719655770,00235,2015-12-05,25231
50534475787,00236,2015-12-05,25232
2600586709,00235,2015-12-05,25233
94387575700,00237,2015-12-05,25234
94387575700,00237,2015-12-05,25235
50534475787,00235,2015-12-05,25236
5648641702,00237,2015-12-05,25237
492472718,00236,2015-12-05,25238
492472718,00235,2015-12-05,25239
8719655770,00236,2015-12-05,25240
492472718,00237,2015-12-05,25241
19290992743,00237,2015-12-05,25242
5840119709,00237,2015-12-05,25243
5648641702,00235,2015-12-05,25244
9283760794,00236,2015-12-05,25245
94387575700,00235,2015-12-05,25246
5576228758,00236,2015-12-05,25247
9283760794,00235,2015-12-05,25248
5648641702,00236,2015-12-05,25249
50534475787,00237,2015-12-05,25250
1471156710,00236,2015-12-05,25251
19290992743,00236,2015-12-05,25252
1471156710,00236,2015-12-05,25253
19290992743,00237,2015-12-05,25254
5576228758,00237,2015-12-05,25255
492472718,00237,2015-12-05,25256
3623344710,00237,2015-12-05,25257
7771579779,00236,2015-12-05,25258
492472718,00237,2015-12-05,25259
5648641702,00236,2015-12-05,25260
9283760794,00236,2015-12-05,25261
492472718,00236,2015-12-05,25262
19290992743,00235,2015-12-05,25263
5576228758,00236,2015-12-05,25264
1471156710,00235,2015-12-05,25265
2600586709,00235,2015-12-05,25266
5840119709,00237,2015-12-05,25267
94387575700,00237,2015-12-05,25268
94387575700,00235,2015-12-05,25269
1471156710,00235,2015-12-05,25270
7771579779,00236,2015-12-05,25271
50534475787,00237,2015-12-05,25272
9283760794,00237,2015-12-06,25273
492472718,00237,2015-12-06,25274
2600586709,00236,2015-12-06,25275
7771579779,00237,2015-12-06,25276
9283760794,00235,2015-12-06,25277
5840119709,00235,2015-12-06,25278
7771579779,00236,2015-12-06,25279
7771579779,00235,2015-12-06,25280
7771579779,00237,2015-12-06,25281
8719655770,00235,2015-12-06,25282
2600586709,00236,2015-12-06,25283
492472718,00237,2015-12-06,25284
9283760794,00235,2015-12-06,25285
94387575700,00235,2015-12-06,25286
492472718,00237,2015-12-06,25287
94387575700,00237,2015-12-06,25288
8502682733,00237,2015-12-06,25289
50534475787,00237,2015-12-06,25290
50534475787,00235,2015-12-06,25291
2600586709,00236,2015-12-06,25292
8502682733,00237,2015-12-06,25293
8502682733,00235,2015-12-06,25294
8719655770,00236,2015-12-06,25295
8502682733,00235,2015-12-06,25296
5840119709,00235,2015-12-06,25297
7771579779,00237,2015-12-06,25298
19290992743,00235,2015-12-06,25299
5576228758,00235,2015-12-06,25300
8719655770,00236,2015-12-06,25301
5840119709,00235,2015-12-06,25302
3623344710,00236,2015-12-06,25303
50534475787,00236,2015-12-06,25304
50534475787,00235,2015-12-06,25305
1471156710,00235,2015-12-06,25306
2600586709,00235,2015-12-06,25307
5576228758,00235,2015-12-06,25308
5840119709,00235,2015-12-06,25309
2600586709,00237,2015-12-06,25310
1471156710,00236,2015-12-06,25311
8502682733,00236,2015-12-06,25312
19290992743,00237,2015-12-06,25313
1471156710,00237,2015-12-06,25314
50534475787,00236,2015-12-06,25315
492472718,00235,2015-12-06,25316
94387575700,00235,2015-12-06,25317
5840119709,00235,2015-12-06,25318
5648641702,00235,2015-12-06,25319
1471156710,00236,2015-12-06,25320
5840119709,00237,2015-12-06,25321
5648641702,00236,2015-12-06,25322
94387575700,00236,2015-12-06,25323
8502682733,00237,2015-12-06,25324
9283760794,00235,2015-12-06,25325
492472718,00237,2015-12-06,25326
94387575700,00235,2015-12-06,25327
492472718,00235,2015-12-06,25328
5648641702,00237,2015-12-06,25329
5648641702,00235,2015-12-06,25330
3623344710,00236,2015-12-06,25331
94387575700,00235,2015-12-06,25332
2600586709,00235,2015-12-06,25333
94387575700,00237,2015-12-06,25334
19290992743,00237,2015-12-06,25335
5576228758,00235,2015-12-06,25336
19290992743,00236,2015-12-06,25337
5576228758,00236,2015-12-06,25338
1471156710,00236,2015-12-06,25339
5840119709,00237,2015-12-06,25340
94387575700,00237,2015-12-06,25341
8719655770,00237,2015-12-06,25342
7771579779,00235,2015-12-06,25343
492472718,00236,2015-12-06,25344
5840119709,00236,2015-12-06,25345
1471156710,00237,2015-12-06,25346
19290992743,00236,2015-12-06,25347
5576228758,00235,2015-12-06,25348
8502682733,00235,2015-12-06,25349
50534475787,00237,2015-12-06,25350
50534475787,00236,2015-12-06,25351
50534475787,00236,2015-12-06,25352
19290992743,00237,2015-12-06,25353
8719655770,00235,2015-12-06,25354
5576228758,00235,2015-12-06,25355
8502682733,00236,2015-12-06,25356
7771579779,00237,2015-12-06,25357
5648641702,00235,2015-12-06,25358
3623344710,00235,2015-12-07,25359
7771579779,00235,2015-12-07,25360
492472718,00237,2015-12-07,25361
5840119709,00236,2015-12-07,25362
5840119709,00235,2015-12-07,25363
5840119709,00236,2015-12-07,25364
5840119709,00236,2015-12-07,25365
5648641702,00237,2015-12-07,25366
3623344710,00236,2015-12-07,25367
3623344710,00236,2015-12-07,25368
9283760794,00237,2015-12-07,25369
492472718,00236,2015-12-07,25370
50534475787,00235,2015-12-07,25371
8502682733,00236,2015-12-07,25372
492472718,00235,2015-12-07,25373
5648641702,00237,2015-12-07,25374
8719655770,00237,2015-12-07,25375
19290992743,00235,2015-12-07,25376
8502682733,00236,2015-12-07,25377
50534475787,00237,2015-12-07,25378
2600586709,00236,2015-12-07,25379
5576228758,00235,2015-12-07,25380
9283760794,00235,2015-12-07,25381
5648641702,00235,2015-12-07,25382
492472718,00235,2015-12-07,25383
5840119709,00237,2015-12-07,25384
50534475787,00235,2015-12-07,25385
492472718,00236,2015-12-07,25386
1471156710,00236,2015-12-07,25387
5648641702,00236,2015-12-07,25388
19290992743,00237,2015-12-07,25389
94387575700,00236,2015-12-07,25390
50534475787,00235,2015-12-07,25391
94387575700,00237,2015-12-07,25392
5648641702,00235,2015-12-07,25393
94387575700,00235,2015-12-07,25394
2600586709,00237,2015-12-07,25395
3623344710,00236,2015-12-07,25396
7771579779,00236,2015-12-07,25397
7771579779,00236,2015-12-07,25398
8502682733,00237,2015-12-07,25399
9283760794,00235,2015-12-07,25400
8719655770,00236,2015-12-07,25401
19290992743,00235,2015-12-07,25402
5840119709,00237,2015-12-07,25403
5840119709,00236,2015-12-07,25404
3623344710,00237,2015-12-07,25405
50534475787,00235,2015-12-07,25406
8502682733,00236,2015-12-07,25407
5576228758,00235,2015-12-07,25408
492472718,00236,2015-12-07,25409
5576228758,00235,2015-12-07,25410
1471156710,00235,2015-12-07,25411
5840119709,00237,2015-12-07,25412
19290992743,00237,2015-12-07,25413
50534475787,00236,2015-12-07,25414
5840119709,00236,2015-12-07,25415
8502682733,00237,2015-12-07,25416
9283760794,00236,2015-12-07,25417
19290992743,00237,2015-12-07,25418
5576228758,00235,2015-12-08,25419
8719655770,00236,2015-12-08,25420
5840119709,00236,2015-12-08,25421
5648641702,00236,2015-12-08,25422
9283760794,00235,2015-12-08,25423
492472718,00236,2015-12-08,25424
19290992743,00237,2015-12-08,25425
8719655770,00236,2015-12-08,25426
2600586709,00236,2015-12-08,25427
8502682733,00235,2015-12-08,25428
7771579779,00236,2015-12-08,25429
2600586709,00236,2015-12-08,25430
9283760794,00236,2015-12-08,25431
50534475787,00236,2015-12-08,25432
8719655770,00237,2015-12-08,25433
8502682733,00235,2015-12-08,25434
5648641702,00237,2015-12-08,25435
7771579779,00236,2015-12-08,25436
8719655770,00236,2015-12-08,25437
94387575700,00237,2015-12-08,25438
50534475787,00235,2015-12-08,25439
94387575700,00236,2015-12-08,25440
5576228758,00235,2015-12-08,25441
9283760794,00237,2015-12-08,25442
5840119709,00236,2015-12-08,25443
5576228758,00235,2015-12-08,25444
2600586709,00237,2015-12-08,25445
1471156710,00237,2015-12-08,25446
50534475787,00235,2015-12-08,25447
2600586709,00236,2015-12-08,25448
94387575700,00237,2015-12-08,25449
2600586709,00237,2015-12-08,25450
1471156710,00237,2015-12-08,25451
1471156710,00235,2015-12-08,25452
5576228758,00235,2015-12-08,25453
8719655770,00237,2015-12-08,25454
94387575700,00236,2015-12-08,25455
19290992743,00235,2015-12-08,25456
5576228758,00237,2015-12-08,25457
19290992743,00236,2015-12-08,25458
9283760794,00236,2015-12-08,25459
9283760794,00236,2015-12-08,25460
94387575700,00237,2015-12-08,25461
7771579779,00237,2015-12-08,25462
5576228758,00236,2015-12-08,25463
5840119709,00236,2015-12-08,25464
5648641702,00235,2015-12-08,25465
5648641702,00236,2015-12-08,25466
5648641702,00237,2015-12-08,25467
8719655770,00237,2015-12-08,25468
5648641702,00236,2015-12-08,25469
50534475787,00237,2015-12-08,25470
94387575700,00235,2015-12-08,25471
8502682733,00237,2015-12-08,25472
5840119709,00236,2015-12-08,25473
492472718,00235,2015-12-08,25474
19290992743,00237,2015-12-08,25475
3623344710,00236,2015-12-08,25476
492472718,00237,2015-12-08,25477
3623344710,00236,2015-12-08,25478
7771579779,00237,2015-12-08,25479
3623344710,00237,2015-12-08,25480
5648641702,00237,2015-12-08,25481
50534475787,00237,2015-12-08,25482
5576228758,00236,2015-12-08,25483
50534475787,00237,2015-12-08,25484
8719655770,00236,2015-12-08,25485
492472718,00237,2015-12-08,25486
94387575700,00235,2015-12-08,25487
50534475787,00235,2015-12-08,25488
5648641702,00235,2015-12-09,25489
2600586709,00237,2015-12-09,25490
2600586709,00235,2015-12-09,25491
492472718,00236,2015-12-09,25492
492472718,00237,2015-12-09,25493
2600586709,00237,2015-12-09,25494
7771579779,00237,2015-12-09,25495
19290992743,00235,2015-12-09,25496
19290992743,00236,2015-12-09,25497
94387575700,00235,2015-12-09,25498
5648641702,00236,2015-12-09,25499
5648641702,00236,2015-12-09,25500
8719655770,00237,2015-12-09,25501
5576228758,00235,2015-12-09,25502
8502682733,00236,2015-12-09,25503
50534475787,00236,2015-12-09,25504
5576228758,00236,2015-12-09,25505
5576228758,00237,2015-12-09,25506
8502682733,00235,2015-12-09,25507
50534475787,00236,2015-12-09,25508
8502682733,00235,2015-12-09,25509
19290992743,00236,2015-12-09,25510
50534475787,00236,2015-12-09,25511
2600586709,00235,2015-12-09,25512
94387575700,00237,2015-12-09,25513
1471156710,00237,2015-12-09,25514
1471156710,00237,2015-12-09,25515
3623344710,00235,2015-12-09,25516
19290992743,00236,2015-12-09,25517
7771579779,00235,2015-12-09,25518
9283760794,00237,2015-12-09,25519
5840119709,00237,2015-12-09,25520
5576228758,00236,2015-12-09,25521
19290992743,00237,2015-12-09,25522
9283760794,00235,2015-12-09,25523
8719655770,00237,2015-12-09,25524
8502682733,00237,2015-12-09,25525
50534475787,00237,2015-12-09,25526
50534475787,00236,2015-12-09,25527
9283760794,00237,2015-12-09,25528
94387575700,00237,2015-12-09,25529
50534475787,00237,2015-12-09,25530
5576228758,00236,2015-12-09,25531
5840119709,00235,2015-12-09,25532
492472718,00236,2015-12-09,25533
5576228758,00236,2015-12-09,25534
7771579779,00236,2015-12-09,25535
5840119709,00237,2015-12-09,25536
1471156710,00237,2015-12-09,25537
5840119709,00235,2015-12-09,25538
2600586709,00235,2015-12-09,25539
7771579779,00235,2015-12-09,25540
9283760794,00237,2015-12-09,25541
492472718,00236,2015-12-09,25542
5840119709,00237,2015-12-09,25543
5576228758,00235,2015-12-09,25544
19290992743,00237,2015-12-09,25545
50534475787,00237,2015-12-09,25546
8719655770,00235,2015-12-09,25547
8719655770,00237,2015-12-09,25548
2600586709,00235,2015-12-09,25549
1471156710,00235,2015-12-09,25550
2600586709,00236,2015-12-09,25551
492472718,00237,2015-12-09,25552
8719655770,00237,2015-12-09,25553
8719655770,00236,2015-12-09,25554
5840119709,00236,2015-12-09,25555
5840119709,00237,2015-12-10,25556
8502682733,00237,2015-12-10,25557
9283760794,00235,2015-12-10,25558
5648641702,00235,2015-12-10,25559
3623344710,00236,2015-12-10,25560
19290992743,00236,2015-12-10,25561
9283760794,00235,2015-12-10,25562
8719655770,00235,2015-12-10,25563
5576228758,00236,2015-12-10,25564
7771579779,00236,2015-12-10,25565
5648641702,00237,2015-12-10,25566
2600586709,00235,2015-12-10,25567
8719655770,00235,2015-12-10,25568
7771579779,00237,2015-12-10,25569
5576228758,00237,2015-12-10,25570
2600586709,00236,2015-12-10,25571
50534475787,00237,2015-12-10,25572
5648641702,00237,2015-12-10,25573
3623344710,00237,2015-12-10,25574
5840119709,00236,2015-12-10,25575
5840119709,00236,2015-12-10,25576
5648641702,00235,2015-12-10,25577
2600586709,00237,2015-12-10,25578
7771579779,00237,2015-12-10,25579
94387575700,00237,2015-12-10,25580
94387575700,00235,2015-12-10,25581
5648641702,00236,2015-12-10,25582
2600586709,00235,2015-12-10,25583
1471156710,00237,2015-12-10,25584
3623344710,00236,2015-12-10,25585
5648641702,00236,2015-12-10,25586
50534475787,00237,2015-12-10,25587
7771579779,00236,2015-12-10,25588
492472718,00235,2015-12-10,25589
8719655770,00237,2015-12-10,25590
9283760794,00235,2015-12-10,25591
5840119709,00237,2015-12-10,25592
19290992743,00235,2015-12-10,25593
1471156710,00235,2015-12-10,25594
2600586709,00235,2015-12-10,25595
50534475787,00235,2015-12-10,25596
3623344710,00237,2015-12-10,25597
9283760794,00237,2015-12-10,25598
50534475787,00237,2015-12-10,25599
94387575700,00235,2015-12-10,25600
1471156710,00236,2015-12-10,25601
94387575700,00235,2015-12-10,25602
5648641702,00237,2015-12-10,25603
8719655770,00235,2015-12-10,25604
8719655770,00236,2015-12-10,25605
492472718,00236,2015-12-10,25606
5840119709,00237,2015-12-10,25607
8719655770,00235,2015-12-10,25608
2600586709,00235,2015-12-10,25609
492472718,00235,2015-12-10,25610
492472718,00237,2015-12-10,25611
19290992743,00237,2015-12-10,25612
2600586709,00236,2015-12-10,25613
5576228758,00237,2015-12-10,25614
50534475787,00236,2015-12-10,25615
8502682733,00235,2015-12-10,25616
50534475787,00235,2015-12-10,25617
8502682733,00235,2015-12-10,25618
94387575700,00237,2015-12-10,25619
8719655770,00237,2015-12-10,25620
8502682733,00236,2015-12-10,25621
3623344710,00236,2015-12-10,25622
9283760794,00237,2015-12-11,25623
9283760794,00235,2015-12-11,25624
3623344710,00237,2015-12-11,25625
1471156710,00235,2015-12-11,25626
5648641702,00236,2015-12-11,25627
50534475787,00235,2015-12-11,25628
7771579779,00236,2015-12-11,25629
1471156710,00237,2015-12-11,25630
2600586709,00235,2015-12-11,25631
3623344710,00237,2015-12-11,25632
5840119709,00237,2015-12-11,25633
8719655770,00236,2015-12-11,25634
1471156710,00235,2015-12-11,25635
8719655770,00236,2015-12-11,25636
2600586709,00237,2015-12-11,25637
19290992743,00237,2015-12-11,25638
7771579779,00236,2015-12-11,25639
50534475787,00236,2015-12-11,25640
9283760794,00237,2015-12-11,25641
19290992743,00236,2015-12-11,25642
1471156710,00235,2015-12-11,25643
3623344710,00237,2015-12-11,25644
5648641702,00235,2015-12-11,25645
492472718,00235,2015-12-11,25646
5576228758,00236,2015-12-11,25647
5648641702,00235,2015-12-11,25648
492472718,00236,2015-12-11,25649
8502682733,00235,2015-12-11,25650
8502682733,00235,2015-12-11,25651
2600586709,00235,2015-12-11,25652
5840119709,00235,2015-12-11,25653
5576228758,00237,2015-12-11,25654
19290992743,00237,2015-12-11,25655
5648641702,00235,2015-12-11,25656
8719655770,00237,2015-12-11,25657
5576228758,00236,2015-12-11,25658
2600586709,00236,2015-12-11,25659
5840119709,00235,2015-12-11,25660
5576228758,00237,2015-12-11,25661
2600586709,00235,2015-12-11,25662
5576228758,00235,2015-12-11,25663
94387575700,00236,2015-12-11,25664
9283760794,00235,2015-12-11,25665
7771579779,00236,2015-12-11,25666
492472718,00236,2015-12-11,25667
5648641702,00237,2015-12-11,25668
492472718,00237,2015-12-11,25669
2600586709,00237,2015-12-11,25670
5840119709,00237,2015-12-11,25671
2600586709,00237,2015-12-11,25672
2600586709,00237,2015-12-11,25673
492472718,00235,2015-12-11,25674
9283760794,00235,2015-12-11,25675
3623344710,00236,2015-12-11,25676
1471156710,00237,2015-12-11,25677
94387575700,00236,2015-12-11,25678
5648641702,00237,2015-12-11,25679
50534475787,00235,2015-12-11,25680
9283760794,00236,2015-12-11,25681
2600586709,00236,2015-12-11,25682
19290992743,00235,2015-12-11,25683
2600586709,00235,2015-12-11,25684
7771579779,00237,2015-12-11,25685
5648641702,00237,2015-12-11,25686
7771579779,00236,2015-12-11,25687
2600586709,00237,2015-12-11,25688
5576228758,00237,2015-12-11,25689
5648641702,00236,2015-12-11,25690
5648641702,00237,2015-12-11,25691
3623344710,00235,2015-12-11,25692
8719655770,00235,2015-12-11,25693
